weekday	month	year	hour	season	holiday	workingday	weather	temp	atemp	humidity	windspeed	casual	registered
Monday	March	12	22	1	0	1	1	9.84	10.605	35	22.0028	2	76
Monday	March	12	23	1	0	1	1	9.02	9.09	37	39.0007	2	29
Tuesday	March	12	0	1	0	1	1	9.02	10.605	37	19.9995	0	8
Tuesday	March	12	1	1	0	1	1	8.2	9.85	44	16.9979	0	6
Tuesday	March	12	2	1	0	1	1	8.2	9.85	44	15.0013	0	4
Tuesday	March	12	3	1	0	1	1	7.38	8.335	51	19.0012	0	1
Tuesday	March	12	4	1	0	1	1	7.38	8.335	51	19.9995	0	3
Tuesday	March	12	5	1	0	1	1	7.38	9.09	51	15.0013	0	25
Tuesday	March	12	6	1	0	1	1	7.38	10.605	51	7.0015	3	99
Tuesday	March	12	7	1	0	1	1	6.56	9.09	55	8.9981	5	270
Tuesday	March	12	8	1	0	1	1	6.56	9.09	59	7.0015	14	487
Tuesday	March	12	9	1	0	1	1	9.02	13.635	47	0	11	222
Tuesday	March	12	10	1	0	1	1	9.84	12.88	44	0	16	113
Tuesday	March	12	11	1	0	1	1	10.66	12.88	41	11.0014	20	110
Tuesday	March	12	12	1	0	1	1	10.66	13.635	41	7.0015	9	129
Tuesday	March	12	13	1	0	1	1	12.3	15.15	39	8.9981	16	148
Tuesday	March	12	14	1	0	1	1	13.12	15.15	36	15.0013	20	116
Tuesday	March	12	15	1	0	1	1	13.94	15.15	36	19.9995	24	142
Tuesday	March	12	16	1	0	1	1	14.76	16.665	32	19.0012	22	228
Tuesday	March	12	17	1	0	1	1	14.76	16.665	34	19.0012	21	425
Tuesday	March	12	18	1	0	1	1	13.94	15.15	42	22.0028	15	442
Tuesday	March	12	19	1	0	1	1	13.94	15.15	46	19.9995	9	278
Tuesday	March	12	20	1	0	1	1	13.12	15.91	49	12.998	3	184
Tuesday	March	12	21	1	0	1	1	13.12	15.91	49	12.998	5	143
Tuesday	March	12	22	1	0	1	1	11.48	13.635	56	11.0014	5	101
Tuesday	March	12	23	1	0	1	1	11.48	13.635	61	15.0013	3	51
Wednesday	March	12	0	1	0	1	1	11.48	12.88	65	19.0012	3	12
Wednesday	March	12	1	1	0	1	1	12.3	13.635	61	19.9995	1	4
Wednesday	March	12	2	1	0	1	1	12.3	14.395	56	19.0012	0	4
Wednesday	March	12	3	1	0	1	1	12.3	13.635	56	23.9994	1	2
Wednesday	March	12	4	1	0	1	1	11.48	12.88	61	22.0028	0	3
Wednesday	March	12	5	1	0	1	1	11.48	12.88	56	19.9995	0	18
Wednesday	March	12	6	1	0	1	1	11.48	12.88	61	26.0027	4	104
Wednesday	March	12	7	1	0	1	1	10.66	11.365	65	26.0027	12	332
Wednesday	March	12	8	1	0	1	1	11.48	12.88	61	19.9995	12	554
Wednesday	March	12	9	1	0	1	1	12.3	13.635	61	22.0028	12	252
Wednesday	March	12	10	1	0	1	1	14.76	16.665	50	19.9995	20	127
Wednesday	March	12	11	1	0	1	1	17.22	21.21	38	19.9995	33	128
Wednesday	March	12	12	1	0	1	1	18.04	21.97	38	26.0027	40	175
Wednesday	March	12	13	1	0	1	1	20.5	24.24	34	27.9993	26	179
Wednesday	March	12	14	1	0	1	1	21.32	25	36	22.0028	38	137
Wednesday	March	12	15	1	0	1	1	22.14	25.76	37	30.0026	44	165
Wednesday	March	12	16	1	0	1	1	22.96	26.515	37	27.9993	34	254
Wednesday	March	12	17	1	0	1	1	22.96	26.515	43	32.9975	58	554
Wednesday	March	12	18	1	0	1	1	22.96	26.515	40	31.0009	35	509
Wednesday	March	12	19	1	0	1	1	22.14	25.76	42	23.9994	16	345
Wednesday	March	12	20	1	0	1	1	20.5	24.24	51	16.9979	18	242
Wednesday	March	12	21	1	0	1	1	18.04	21.97	62	16.9979	11	177
Wednesday	March	12	22	1	0	1	1	18.86	22.725	59	19.9995	10	149
Wednesday	March	12	23	1	0	1	1	18.04	21.97	62	22.0028	4	58
Thursday	March	12	0	1	0	1	1	18.04	21.97	62	22.0028	11	35
Thursday	March	12	1	1	0	1	1	18.86	22.725	63	22.0028	4	17
Thursday	March	12	2	1	0	1	1	18.86	22.725	63	26.0027	6	5
Thursday	March	12	3	1	0	1	1	18.86	22.725	63	26.0027	0	3
Thursday	March	12	4	1	0	1	1	18.04	21.97	72	19.0012	0	2
Thursday	March	12	5	1	0	1	1	17.22	21.21	77	15.0013	1	28
Thursday	March	12	6	1	0	1	1	17.22	21.21	77	16.9979	4	105
Thursday	March	12	7	1	0	1	1	17.22	21.21	77	23.9994	8	326
Thursday	March	12	8	1	0	1	1	18.04	21.97	77	26.0027	12	573
Thursday	March	12	9	1	0	1	1	18.86	22.725	72	31.0009	19	282
Thursday	March	12	10	1	0	1	1	20.5	24.24	68	31.0009	19	119
Thursday	March	12	11	1	0	1	2	22.14	25.76	60	31.0009	48	156
Thursday	March	12	12	1	0	1	2	22.96	26.515	60	30.0026	27	224
Thursday	March	12	13	1	0	1	2	24.6	31.06	49	43.0006	35	198
Thursday	March	12	14	1	0	1	2	25.42	31.06	43	43.0006	48	155
Thursday	March	12	15	1	0	1	1	26.24	31.06	38	46.0022	24	161
Thursday	March	12	16	1	0	1	2	25.42	31.06	41	43.0006	37	305
Thursday	March	12	17	1	0	1	1	25.42	31.06	38	43.9989	52	545
Thursday	March	12	18	1	0	1	2	25.42	31.06	38	36.9974	45	545
Thursday	March	12	19	1	0	1	2	24.6	31.06	40	30.0026	21	395
Thursday	March	12	20	1	0	1	2	24.6	31.06	43	26.0027	20	282
Thursday	March	12	21	1	0	1	1	24.6	31.06	43	26.0027	27	206
Thursday	March	12	22	1	0	1	1	22.96	26.515	49	22.0028	12	141
Thursday	March	12	23	1	0	1	2	22.96	26.515	49	30.0026	6	88
Friday	March	12	0	1	0	1	2	23.78	27.275	49	31.0009	3	51
Friday	March	12	1	1	0	1	3	22.96	26.515	52	32.9975	4	22
Friday	March	12	2	1	0	1	3	19.68	23.485	77	27.9993	2	9
Friday	March	12	3	1	0	1	1	18.86	22.725	77	35.0008	0	7
Friday	March	12	4	1	0	1	3	16.4	20.455	66	19.0012	0	1
Friday	March	12	5	1	0	1	3	16.4	20.455	66	19.0012	2	27
Friday	March	12	6	1	0	1	2	16.4	20.455	50	23.9994	2	83
Friday	March	12	7	1	0	1	2	15.58	19.695	40	19.9995	6	262
Friday	March	12	8	1	0	1	2	13.94	14.395	42	35.0008	17	484
Friday	March	12	9	1	0	1	2	13.94	14.395	42	35.0008	17	267
Friday	March	12	10	1	0	1	2	13.94	14.395	36	32.9975	14	145
Friday	March	12	11	1	0	1	2	14.76	16.665	34	23.9994	17	170
Friday	March	12	12	1	0	1	1	14.76	16.665	34	27.9993	27	174
Friday	March	12	13	1	0	1	2	15.58	19.695	29	26.0027	49	175
Friday	March	12	14	1	0	1	1	17.22	21.21	28	31.0009	49	129
Friday	March	12	15	1	0	1	1	18.86	22.725	24	16.9979	50	188
Friday	March	12	16	1	0	1	1	19.68	23.485	23	27.9993	51	292
Friday	March	12	17	1	0	1	1	18.86	22.725	24	26.0027	68	498
Friday	March	12	18	1	0	1	1	18.04	21.97	26	35.0008	30	440
Friday	March	12	19	1	0	1	1	17.22	21.21	28	40.9973	12	232
Friday	March	12	20	1	0	1	1	15.58	19.695	32	23.9994	3	156
Friday	March	12	21	1	0	1	1	14.76	16.665	34	22.0028	8	133
Friday	March	12	22	1	0	1	1	13.94	14.395	31	32.9975	7	100
Friday	March	12	23	1	0	1	1	13.12	15.15	33	19.9995	9	77
Saturday	March	12	0	1	0	0	1	12.3	13.635	36	23.9994	9	68
Saturday	March	12	1	1	0	0	1	12.3	14.395	36	16.9979	1	50
Saturday	March	12	2	1	0	0	1	10.66	12.12	41	16.9979	12	30
Saturday	March	12	3	1	0	0	1	10.66	11.365	41	19.9995	0	16
Saturday	March	12	4	1	0	0	1	9.84	10.605	41	23.9994	1	3
Saturday	March	12	5	1	0	0	1	9.02	10.605	42	19.0012	3	7
Saturday	March	12	6	1	0	0	1	9.02	10.605	44	19.0012	1	11
Saturday	March	12	7	1	0	0	1	9.02	10.605	44	16.9979	4	36
Saturday	March	12	8	1	0	0	1	9.02	10.605	44	19.9995	15	96
Saturday	March	12	9	1	0	0	1	9.84	10.605	41	22.0028	21	127
Saturday	March	12	10	1	0	0	1	10.66	11.365	35	27.9993	47	176
Saturday	March	12	11	1	0	0	1	12.3	13.635	33	22.0028	56	218
Saturday	March	12	12	1	0	0	1	12.3	13.635	33	22.0028	88	241
Saturday	March	12	13	1	0	0	1	13.12	15.15	29	19.0012	89	268
Saturday	March	12	14	1	0	0	1	13.94	15.91	27	19.0012	117	262
Saturday	March	12	15	1	0	0	1	13.94	18.18	25	0	132	274
Saturday	March	12	16	1	0	0	1	14.76	18.18	23	0	115	275
Saturday	March	12	17	1	0	0	1	14.76	18.94	23	0	104	250
Saturday	March	12	18	1	0	0	1	14.76	18.18	21	6.0032	67	230
Saturday	March	12	19	1	0	0	1	13.94	18.18	25	0	25	159
Saturday	March	12	20	1	0	0	1	13.12	16.665	33	8.9981	20	101
Saturday	March	12	21	1	0	0	1	12.3	14.395	39	15.0013	16	94
Saturday	March	12	22	1	0	0	1	10.66	12.88	44	11.0014	19	81
Saturday	March	12	23	1	0	0	1	10.66	12.88	41	12.998	6	77
Sunday	March	12	0	1	0	0	1	10.66	14.395	44	6.0032	7	62
Sunday	March	12	1	1	0	0	1	9.84	12.12	52	11.0014	4	57
Sunday	March	12	3	1	0	0	1	9.84	12.12	60	8.9981	15	51
Sunday	March	12	4	1	0	0	1	9.84	12.12	60	8.9981	7	15
Sunday	March	12	5	1	0	0	1	9.84	12.12	60	11.0014	2	5
Sunday	March	12	6	1	0	0	1	9.84	12.12	70	11.0014	2	8
Sunday	March	12	7	1	0	0	1	9.02	11.365	69	8.9981	2	15
Sunday	March	12	8	1	0	0	1	9.02	11.365	69	8.9981	4	68
Sunday	March	12	9	1	0	0	1	10.66	12.88	60	15.0013	20	70
Sunday	March	12	10	1	0	0	1	13.12	15.15	49	19.0012	71	147
Sunday	March	12	11	1	0	0	1	14.76	16.665	43	19.0012	90	209
Sunday	March	12	12	1	0	0	1	16.4	20.455	37	19.9995	146	264
Sunday	March	12	13	1	0	0	1	17.22	21.21	41	19.9995	176	288
Sunday	March	12	14	1	0	0	1	18.86	22.725	31	19.0012	212	289
Sunday	March	12	15	1	0	0	1	20.5	24.24	29	19.9995	201	286
Sunday	March	12	16	1	0	0	1	20.5	24.24	31	23.9994	208	301
Sunday	March	12	17	1	0	0	1	21.32	25	27	19.9995	199	299
Sunday	March	12	18	1	0	0	1	21.32	25	29	19.0012	133	256
Sunday	March	12	19	1	0	0	1	20.5	24.24	31	19.0012	55	203
Sunday	March	12	20	1	0	0	1	18.04	21.97	47	15.0013	42	129
Sunday	March	12	21	1	0	0	1	17.22	21.21	54	15.0013	37	110
Sunday	March	12	22	1	0	0	1	16.4	20.455	54	12.998	13	81
Sunday	March	12	23	1	0	0	1	16.4	20.455	50	11.0014	12	40
Monday	March	12	0	1	0	1	1	15.58	19.695	54	12.998	4	20
Monday	March	12	1	1	0	1	1	15.58	19.695	50	8.9981	1	9
Monday	March	12	2	1	0	1	1	15.58	19.695	54	7.0015	4	5
Monday	March	12	3	1	0	1	1	14.76	17.425	50	8.9981	0	2
Monday	March	12	4	1	0	1	1	13.94	16.665	61	12.998	0	3
Monday	March	12	5	1	0	1	1	13.94	16.665	61	12.998	1	15
Monday	March	12	6	1	0	1	1	13.94	17.425	57	7.0015	2	86
Monday	March	12	7	1	0	1	1	13.94	17.425	53	7.0015	9	259
Monday	March	12	8	1	0	1	1	13.94	16.665	61	8.9981	17	547
Monday	March	12	9	1	0	1	1	15.58	19.695	54	11.0014	21	260
Monday	March	12	10	1	0	1	1	16.4	20.455	50	15.0013	39	98
Monday	March	12	11	1	0	1	1	18.04	21.97	44	15.0013	39	111
Monday	March	12	12	1	0	1	1	19.68	23.485	39	15.0013	59	162
Monday	March	12	13	1	0	1	2	22.14	25.76	32	16.9979	74	176
Monday	March	12	14	1	0	1	2	23.78	27.275	32	19.0012	76	145
Monday	March	12	15	1	0	1	1	22.96	26.515	40	8.9981	74	159
Monday	March	12	16	1	0	1	1	25.42	31.06	35	30.0026	77	255
Monday	March	12	17	1	0	1	2	25.42	31.06	38	27.9993	87	557
Monday	March	12	18	1	0	1	2	24.6	31.06	43	12.998	89	623
Monday	March	12	19	1	0	1	2	22.96	26.515	49	15.0013	67	379
Monday	March	12	20	1	0	1	2	22.96	26.515	49	15.0013	49	237
Monday	March	12	21	1	0	1	2	22.14	25.76	56	15.0013	22	183
Monday	March	12	22	1	0	1	2	22.96	26.515	56	15.0013	17	116
Monday	March	12	23	1	0	1	1	22.96	26.515	56	15.0013	10	53
Tuesday	March	12	0	1	0	1	2	22.96	26.515	52	12.998	5	21
Tuesday	March	12	1	1	0	1	2	21.32	25	59	15.0013	2	14
Tuesday	March	12	2	1	0	1	3	21.32	25	72	19.9995	0	1
Tuesday	March	12	3	1	0	1	3	21.32	25	72	19.9995	0	2
Tuesday	March	12	4	1	0	1	2	18.86	22.725	82	12.998	0	1
Tuesday	March	12	5	1	0	1	2	18.86	22.725	82	12.998	0	24
Tuesday	March	12	6	1	0	1	3	18.86	22.725	82	12.998	5	108
Tuesday	March	12	7	1	0	1	2	18.86	22.725	82	19.0012	16	292
Tuesday	March	12	8	1	0	1	1	18.86	22.725	82	19.0012	22	571
Tuesday	March	12	9	1	0	1	1	19.68	23.485	82	19.0012	18	324
Tuesday	March	12	10	1	0	1	1	21.32	25	77	15.0013	28	115
Tuesday	March	12	11	1	0	1	1	22.14	25.76	73	19.0012	64	155
Tuesday	March	12	12	1	0	1	1	24.6	30.305	60	19.0012	47	197
Tuesday	March	12	13	1	0	1	1	24.6	30.305	60	26.0027	53	180
Tuesday	March	12	14	1	0	1	1	26.24	31.06	53	22.0028	52	160
Tuesday	March	12	15	1	0	1	1	28.7	31.82	39	15.0013	68	196
Tuesday	March	12	16	1	0	1	1	29.52	32.575	34	26.0027	53	312
Tuesday	March	12	17	1	0	1	1	28.7	31.82	37	7.0015	62	614
Tuesday	March	12	18	1	0	1	1	28.7	31.82	34	19.9995	96	638
Tuesday	March	12	19	1	0	1	1	26.24	31.06	47	15.0013	50	429
Tuesday	March	12	20	1	0	1	1	24.6	31.06	49	11.0014	45	306
Tuesday	March	12	21	1	0	1	1	23.78	27.275	56	7.0015	44	200
Tuesday	March	12	22	1	0	1	1	22.96	26.515	60	6.0032	24	146
Tuesday	March	12	23	1	0	1	1	22.96	26.515	56	8.9981	8	79
Wednesday	March	12	0	1	0	1	1	22.14	25.76	60	7.0015	5	34
Wednesday	March	12	1	1	0	1	1	21.32	25	63	6.0032	2	25
Wednesday	March	12	2	1	0	1	1	20.5	24.24	68	12.998	0	2
Wednesday	March	12	3	1	0	1	1	19.68	23.485	72	12.998	1	3
Wednesday	March	12	4	1	0	1	1	19.68	23.485	67	6.0032	1	4
Wednesday	March	12	5	1	0	1	1	18.04	21.97	82	8.9981	2	25
Wednesday	March	12	6	1	0	1	1	18.04	21.97	82	6.0032	1	120
Wednesday	March	12	7	1	0	1	1	18.04	21.97	82	7.0015	20	348
Wednesday	March	12	8	1	0	1	1	18.04	21.97	82	0	34	628
Wednesday	March	12	9	1	0	1	1	21.32	25	68	0	26	325
Wednesday	March	12	10	1	0	1	1	22.96	26.515	56	7.0015	38	150
Wednesday	March	12	11	1	0	1	2	25.42	31.06	41	11.0014	65	155
Wednesday	March	12	12	1	0	1	2	26.24	31.06	29	0	55	212
Wednesday	March	12	13	1	0	1	1	27.06	31.06	27	15.0013	57	197
Wednesday	March	12	14	1	0	1	1	28.7	31.82	23	22.0028	61	163
Wednesday	March	12	15	1	0	1	1	28.7	31.82	24	0	86	197
Wednesday	March	12	16	1	0	1	1	29.52	31.82	25	12.998	78	278
Wednesday	March	12	17	1	0	1	1	28.7	31.82	28	6.0032	140	642
Wednesday	March	12	18	1	0	1	1	28.7	31.82	32	0	102	647
Wednesday	March	12	19	1	0	1	1	26.24	31.06	33	11.0014	70	402
Wednesday	March	12	20	1	0	1	1	25.42	31.06	35	7.0015	44	286
Wednesday	March	12	21	1	0	1	1	24.6	31.06	40	6.0032	47	241
Wednesday	March	12	22	1	0	1	1	21.32	25	55	8.9981	43	159
Wednesday	March	12	23	1	0	1	1	22.96	26.515	43	11.0014	19	72
Thursday	March	12	0	1	0	1	1	22.14	25.76	49	8.9981	14	46
Thursday	March	12	1	1	0	1	1	20.5	24.24	59	7.0015	15	8
Thursday	March	12	2	1	0	1	1	20.5	24.24	59	0	14	5
Thursday	March	12	3	1	0	1	1	20.5	24.24	63	0	0	7
Thursday	March	12	4	1	0	1	1	18.04	21.97	77	7.0015	11	3
Thursday	March	12	5	1	0	1	1	18.86	22.725	67	0	2	24
Thursday	March	12	6	1	0	1	1	18.04	21.97	72	6.0032	4	113
Thursday	March	12	7	1	0	1	1	18.04	21.97	72	6.0032	14	367
Thursday	March	12	8	1	0	1	1	18.04	21.97	77	7.0015	21	602
Thursday	March	12	9	1	0	1	1	19.68	23.485	77	6.0032	30	285
Thursday	March	12	10	1	0	1	1	21.32	25	68	7.0015	34	130
Thursday	March	12	11	1	0	1	1	22.96	26.515	60	8.9981	60	151
Thursday	March	12	12	1	0	1	2	25.42	31.06	50	8.9981	59	206
Thursday	March	12	13	1	0	1	2	27.06	31.06	41	6.0032	62	211
Thursday	March	12	14	1	0	1	2	29.52	32.575	30	7.0015	81	177
Thursday	March	12	15	1	0	1	1	29.52	32.575	32	15.0013	100	187
Thursday	March	12	16	1	0	1	1	29.52	32.575	37	26.0027	95	331
Thursday	March	12	17	1	0	1	1	28.7	31.82	39	16.9979	79	634
Thursday	March	12	18	1	0	1	1	27.06	31.06	44	19.0012	98	648
Thursday	March	12	19	1	0	1	2	26.24	31.06	50	12.998	72	353
Thursday	March	12	20	1	0	1	2	23.78	27.275	60	23.9994	60	270
Thursday	March	12	21	1	0	1	1	22.14	25.76	68	19.0012	36	207
Thursday	March	12	22	1	0	1	1	21.32	25	68	8.9981	32	137
Thursday	March	12	23	1	0	1	1	19.68	23.485	72	12.998	12	85
Friday	March	12	0	1	0	1	1	18.04	21.97	77	16.9979	8	49
Friday	March	12	1	1	0	1	2	17.22	21.21	82	22.0028	4	22
Friday	March	12	2	1	0	1	2	17.22	21.21	82	12.998	0	4
Friday	March	12	3	1	0	1	2	16.4	20.455	87	19.0012	0	3
Friday	March	12	4	1	0	1	2	16.4	20.455	87	16.9979	0	3
Friday	March	12	5	1	0	1	2	16.4	20.455	87	15.0013	2	30
Friday	March	12	6	1	0	1	2	16.4	20.455	87	11.0014	3	96
Friday	March	12	7	1	0	1	2	16.4	20.455	87	12.998	13	265
Friday	March	12	8	1	0	1	2	16.4	20.455	87	15.0013	28	534
Friday	March	12	9	1	0	1	2	17.22	21.21	82	0	35	277
Friday	March	12	10	1	0	1	2	16.4	20.455	87	6.0032	44	136
Friday	March	12	11	1	0	1	2	18.04	21.97	77	0	40	167
Friday	March	12	12	1	0	1	2	18.04	21.97	82	8.9981	72	222
Friday	March	12	13	1	0	1	2	18.86	22.725	77	6.0032	52	208
Friday	March	12	14	1	0	1	2	19.68	23.485	72	0	56	146
Friday	March	12	15	1	0	1	3	18.86	22.725	82	7.0015	19	88
Friday	March	12	16	1	0	1	3	19.68	23.485	77	0	18	111
Friday	March	12	17	1	0	1	3	19.68	23.485	82	6.0032	23	235
Friday	March	12	18	1	0	1	3	19.68	23.485	82	6.0032	31	377
Friday	March	12	19	1	0	1	2	18.86	22.725	88	0	23	273
Friday	March	12	20	1	0	1	1	18.86	22.725	88	0	31	204
Friday	March	12	21	1	0	1	2	18.04	21.97	94	0	8	144
Friday	March	12	22	1	0	1	2	18.04	21.97	94	0	16	132
Friday	March	12	23	1	0	1	2	18.04	21.97	94	0	22	104
Saturday	March	12	0	1	0	0	2	18.04	21.97	94	6.0032	13	87
Saturday	March	12	1	1	0	0	2	18.04	21.97	94	0	12	57
Saturday	March	12	2	1	0	0	2	18.04	21.97	88	0	10	32
Saturday	March	12	3	1	0	0	2	18.04	21.97	88	0	2	24
Saturday	March	12	4	1	0	0	2	17.22	21.21	94	0	0	2
Saturday	March	12	5	1	0	0	2	17.22	21.21	94	6.0032	5	3
Saturday	March	12	6	1	0	0	2	17.22	21.21	94	12.998	1	29
Saturday	March	12	7	1	0	0	2	16.4	20.455	100	8.9981	29	57
Saturday	March	12	8	1	0	0	2	17.22	21.21	94	7.0015	63	155
Saturday	March	12	9	1	0	0	2	18.04	21.97	88	6.0032	104	217
Saturday	March	12	10	1	0	0	2	20.5	24.24	77	6.0032	140	303
Saturday	March	12	11	1	0	0	2	21.32	25	77	8.9981	226	359
Saturday	March	12	12	1	0	0	1	22.96	26.515	68	11.0014	286	365
Saturday	March	12	13	1	0	0	1	24.6	30.305	60	7.0015	286	400
Saturday	March	12	14	1	0	0	1	25.42	31.06	53	6.0032	352	338
Saturday	March	12	15	1	0	0	1	26.24	31.06	53	8.9981	357	322
Saturday	March	12	16	1	0	0	1	26.24	31.06	50	0	367	318
Saturday	March	12	17	1	0	0	1	26.24	31.06	50	8.9981	291	357
Saturday	March	12	18	1	0	0	1	25.42	31.06	57	19.9995	221	339
Saturday	March	12	19	1	0	0	1	23.78	27.275	64	19.0012	155	262
Saturday	March	12	20	1	0	0	1	22.96	26.515	64	12.998	89	182
Saturday	March	12	21	1	0	0	1	22.14	25.76	68	11.0014	54	169
Saturday	March	12	22	1	0	0	1	22.14	25.76	68	0	58	153
Saturday	March	12	23	1	0	0	1	20.5	24.24	77	11.0014	34	151
Sunday	March	12	0	1	0	0	1	18.86	22.725	88	12.998	27	80
Sunday	March	12	1	1	0	0	1	18.86	22.725	82	8.9981	25	88
Sunday	March	12	2	1	0	0	2	18.86	22.725	82	7.0015	15	41
Sunday	March	12	3	1	0	0	2	18.04	21.97	88	8.9981	3	15
Sunday	March	12	4	1	0	0	2	17.22	21.21	94	11.0014	6	8
Sunday	March	12	5	1	0	0	2	16.4	20.455	94	7.0015	0	6
Sunday	March	12	6	1	0	0	2	16.4	20.455	94	7.0015	2	9
Sunday	March	12	7	1	0	0	3	17.22	21.21	88	11.0014	17	25
Sunday	March	12	8	1	0	0	2	17.22	21.21	88	7.0015	25	71
Sunday	March	12	9	1	0	0	2	17.22	21.21	88	6.0032	65	113
Sunday	March	12	10	1	0	0	2	17.22	21.21	88	7.0015	139	212
Sunday	March	12	11	1	0	0	2	18.04	21.97	82	11.0014	129	239
Sunday	March	12	12	1	0	0	2	18.04	21.97	88	8.9981	222	281
Sunday	March	12	13	1	0	0	2	18.86	22.725	82	11.0014	198	346
Sunday	March	12	14	1	0	0	2	20.5	24.24	77	6.0032	218	303
Sunday	March	12	15	1	0	0	1	22.14	25.76	68	6.0032	240	314
Sunday	March	12	16	1	0	0	1	22.14	25.76	73	6.0032	229	312
Sunday	March	12	17	1	0	0	1	22.96	26.515	64	6.0032	233	308
Sunday	March	12	18	1	0	0	1	22.96	26.515	64	11.0014	165	294
Sunday	March	12	19	1	0	0	1	22.96	26.515	64	11.0014	118	234
Sunday	March	12	20	1	0	0	1	21.32	25	77	8.9981	59	139
Sunday	March	12	21	1	0	0	1	21.32	25	72	6.0032	44	129
Sunday	March	12	22	1	0	0	1	20.5	24.24	77	7.0015	21	79
Sunday	March	12	23	1	0	0	1	19.68	23.485	82	11.0014	7	39
Monday	March	12	0	1	0	1	1	19.68	23.485	82	7.0015	4	19
Monday	March	12	1	1	0	1	1	18.86	22.725	88	7.0015	0	15
Monday	March	12	2	1	0	1	1	18.86	22.725	88	11.0014	1	7
Monday	March	12	3	1	0	1	1	18.86	22.725	88	6.0032	0	2
Monday	March	12	4	1	0	1	1	18.04	21.97	94	0	0	3
Monday	March	12	5	1	0	1	1	18.04	21.97	94	0	0	31
Monday	March	12	6	1	0	1	1	18.86	22.725	88	8.9981	2	118
Monday	March	12	7	1	0	1	1	18.86	22.725	88	12.998	25	329
Monday	March	12	8	1	0	1	1	18.86	22.725	88	7.0015	16	563
Monday	March	12	9	1	0	1	1	20.5	24.24	72	11.0014	55	276
Monday	March	12	10	1	0	1	1	21.32	25	72	8.9981	56	128
Monday	March	12	11	1	0	1	1	22.96	26.515	68	11.0014	56	145
Monday	March	12	12	1	0	1	1	24.6	30.305	64	16.9979	71	211
Monday	March	12	13	1	0	1	1	25.42	30.305	61	16.9979	69	194
Monday	March	12	14	1	0	1	2	26.24	31.06	57	12.998	60	200
Monday	March	12	15	1	0	1	1	26.24	31.06	57	15.0013	97	189
Monday	March	12	16	1	0	1	1	27.06	31.06	50	15.0013	65	320
Monday	March	12	17	1	0	1	1	26.24	31.06	53	15.0013	106	615
Monday	March	12	18	1	0	1	1	26.24	31.06	57	16.9979	120	681
Monday	March	12	19	1	0	1	1	25.42	30.305	61	15.0013	86	463
Monday	March	12	20	1	0	1	1	24.6	30.305	64	15.0013	34	296
Monday	March	12	21	1	0	1	1	24.6	30.305	64	11.0014	33	190
Monday	March	12	22	1	0	1	2	22.96	26.515	73	11.0014	17	131
Monday	March	12	23	1	0	1	2	22.96	26.515	78	8.9981	9	45
Sunday	April	12	0	2	0	0	2	14.76	16.665	76	16.9979	8	59
Sunday	April	12	1	2	0	0	2	14.76	17.425	76	11.0014	13	49
Sunday	April	12	2	2	0	0	2	14.76	17.425	76	11.0014	20	61
Sunday	April	12	3	2	0	0	2	13.94	16.665	81	8.9981	4	21
Sunday	April	12	4	2	0	0	2	13.94	17.425	81	6.0032	3	9
Sunday	April	12	5	2	0	0	2	13.94	17.425	81	6.0032	8	10
Sunday	April	12	6	2	0	0	2	14.76	17.425	76	8.9981	9	88
Sunday	April	12	7	2	0	0	2	14.76	17.425	71	8.9981	29	55
Sunday	April	12	8	2	0	0	2	14.76	18.18	76	6.0032	37	88
Sunday	April	12	9	2	0	0	2	14.76	17.425	81	8.9981	102	173
Sunday	April	12	10	2	0	0	2	16.4	20.455	71	7.0015	132	228
Sunday	April	12	11	2	0	0	2	16.4	20.455	71	12.998	180	271
Sunday	April	12	12	2	0	0	2	17.22	21.21	67	15.0013	187	258
Sunday	April	12	13	2	0	0	2	18.04	21.97	62	12.998	190	274
Sunday	April	12	14	2	0	0	2	19.68	23.485	55	15.0013	283	278
Sunday	April	12	15	2	0	0	1	20.5	24.24	55	16.9979	295	278
Sunday	April	12	16	2	0	0	1	21.32	25	52	16.9979	236	275
Sunday	April	12	17	2	0	0	1	21.32	25	55	19.0012	232	323
Sunday	April	12	18	2	0	0	1	21.32	25	52	19.9995	153	279
Sunday	April	12	19	2	0	0	1	21.32	25	55	15.0013	110	236
Sunday	April	12	20	2	0	0	2	20.5	24.24	59	15.0013	66	166
Sunday	April	12	21	2	0	0	2	20.5	24.24	59	11.0014	33	101
Sunday	April	12	22	2	0	0	3	20.5	24.24	63	7.0015	7	61
Sunday	April	12	23	2	0	0	3	18.86	22.725	72	0	10	53
Monday	April	12	0	2	0	1	3	18.04	21.97	82	7.0015	6	11
Monday	April	12	1	2	0	1	3	17.22	21.21	88	6.0032	0	5
Monday	April	12	2	2	0	1	3	18.04	21.97	94	8.9981	2	3
Monday	April	12	4	2	0	1	1	16.4	20.455	76	32.9975	2	2
Monday	April	12	5	2	0	1	1	16.4	20.455	76	32.9975	2	22
Monday	April	12	6	2	0	1	1	14.76	15.91	71	31.0009	6	104
Monday	April	12	7	2	0	1	1	13.94	15.15	66	26.0027	12	294
Monday	April	12	8	2	0	1	1	14.76	16.665	57	22.0028	36	553
Monday	April	12	9	2	0	1	1	15.58	19.695	54	23.9994	52	265
Monday	April	12	10	2	0	1	1	16.4	20.455	50	35.0008	85	119
